"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 30, 2016","459.45","443.80","463.10","443.40","66.48M","3.82%"
"Nov 29, 2016","442.55","449.80","449.80","439.65","35.54M","-2.14%"
"Nov 28, 2016","452.25","453.85","454.40","447.00","22.50M","-0.59%"
"Nov 25, 2016","454.95","458.25","459.00","454.25","14.39M","-0.85%"
"Nov 24, 2016","458.85","458.05","460.55","456.45","12.35M","0.15%"
"Nov 23, 2016","458.15","459.90","463.15","455.05","20.85M","0.42%"
"Nov 22, 2016","456.25","460.45","464.55","455.15","32.89M","0.00%"
"Nov 21, 2016","456.25","451.95","459.65","448.33","36.38M","1.92%"
"Nov 18, 2016","447.65","447.20","449.40","441.85","37.78M","0.10%"
"Nov 17, 2016","447.20","441.80","450.00","441.12","29.78M","1.20%"
"Nov 16, 2016","441.90","448.20","448.70","433.45","28.71M","-0.65%"
"Nov 15, 2016","444.80","439.45","447.10","433.45","33.76M","2.62%"
"Nov 14, 2016","433.45","438.40","439.85","432.15","41.75M","-0.44%"
"Nov 11, 2016","435.35","450.35","451.15","434.15","33.74M","-3.02%"
"Nov 10, 2016","448.90","453.75","460.95","448.25","49.21M","-2.01%"
"Nov 09, 2016","458.10","443.05","458.10","441.00","37.85M","0.34%"
"Nov 08, 2016","456.55","453.90","457.50","452.00","21.65M","0.68%"
"Nov 07, 2016","453.45","454.90","455.00","450.00","28.33M","1.57%"
"Nov 04, 2016","446.45","450.00","451.35","443.10","28.87M","-1.09%"
"Nov 03, 2016","451.35","459.30","463.60","450.80","38.14M","-1.30%"
"Nov 02, 2016","457.30","463.55","475.53","456.70","46.21M","-1.03%"
"Nov 01, 2016","462.05","479.00","483.70","460.40","54.95M","-4.48%"
"Oct 31, 2016","483.70","486.40","487.80","482.30","29.39M","-1.72%"
"Oct 28, 2016","492.15","491.20","492.35","483.45","43.44M","-0.27%"
"Oct 27, 2016","493.50","486.55","493.50","484.05","34.72M","1.14%"
"Oct 26, 2016","487.95","492.00","492.45","483.01","27.78M","-1.45%"
"Oct 25, 2016","495.15","487.00","498.45","487.00","23.52M","1.68%"
"Oct 24, 2016","486.95","494.00","496.35","486.95","19.83M","-1.18%"
"Oct 21, 2016","492.75","489.60","493.70","488.02","25.95M","0.55%"
"Oct 20, 2016","490.05","486.60","491.70","486.55","23.63M","-0.02%"
"Oct 19, 2016","490.15","485.95","492.54","485.70","30.17M","0.87%"
"Oct 18, 2016","485.90","489.00","491.65","485.20","25.65M","0.44%"
"Oct 17, 2016","483.75","489.45","489.50","482.23","23.25M","-1.17%"
"Oct 14, 2016","489.50","484.65","493.05","484.63","22.42M","0.93%"
"Oct 13, 2016","485.00","482.90","494.00","480.85","45.07M","0.04%"
"Oct 12, 2016","484.80","486.95","492.75","483.00","33.57M","-0.40%"
"Oct 11, 2016","486.75","493.50","498.45","483.70","34.76M","-1.56%"
"Oct 10, 2016","494.45","484.45","495.30","483.95","26.92M","1.74%"
"Oct 07, 2016","486.00","476.30","486.65","474.00","46.99M","2.64%"
"Oct 06, 2016","473.50","472.00","476.50","469.90","35.30M","0.32%"
"Oct 05, 2016","472.00","466.90","472.00","465.35","42.00M","0.87%"
"Oct 04, 2016","467.95","460.00","471.85","458.40","76.72M","2.08%"
"Oct 03, 2016","458.40","450.85","459.30","449.45","26.84M","1.87%"
"Sep 30, 2016","450.00","447.05","451.75","443.40","38.58M","-0.22%"
"Sep 29, 2016","451.00","451.45","453.25","447.73","46.83M","4.34%"
"Sep 28, 2016","432.25","430.00","436.10","430.00","26.76M","0.95%"
"Sep 27, 2016","428.20","434.65","435.35","426.30","23.83M","-0.88%"
"Sep 26, 2016","432.00","430.90","434.75","429.05","22.18M","-1.12%"
"Sep 23, 2016","436.90","432.50","439.55","431.55","21.63M","0.53%"
"Sep 22, 2016","434.60","428.35","438.95","428.35","34.05M","2.43%"
"Sep 21, 2016","424.30","426.40","428.45","422.75","21.92M","0.08%"
"Sep 20, 2016","423.95","425.05","427.50","422.50","18.24M","-0.55%"
"Sep 19, 2016","426.30","424.10","430.70","424.10","25.18M","1.40%"
"Sep 16, 2016","420.40","421.40","421.65","411.60","72.20M","-0.18%"
"Sep 15, 2016","421.15","416.35","421.56","413.45","32.07M","0.87%"
"Sep 14, 2016","417.50","421.70","424.65","417.40","26.75M","-0.73%"
"Sep 13, 2016","420.55","430.05","431.50","420.10","36.86M","-1.90%"
"Sep 12, 2016","428.70","427.05","432.98","423.00","29.24M","-0.80%"
"Sep 09, 2016","432.15","435.85","437.05","429.70","20.68M","-1.14%"
